,apca_1,apca_2,apca_3,apca_4,apca_5,apca_6,apca_7,apca_8,apca_9,apca_10,apca_11,apca_12,apca_13,apca_14,apca_15,apca_16,apca_17,apca_18,apca_19,apca_20,apca_21,apca_22,apca_23,apca_24
25555_ADT,-2.808712312,2.16189679,-0.489111116,-0.415425302,-0.42488466,0.743871798,-0.337559504,-0.458919102,0.030859591,0.315193847,0.754319517,0.517711065,-0.040943706,-0.149873307,-0.205663802,-0.541128581,0.185976022,0.108400952,-0.517934376,0.204072662,-0.402481937,0.13197208,0.224371565,-0.00386206
25556_ADT,-2.267787388,-3.771058717,-1.903149691,1.104764947,-0.553358104,0.388541671,0.225943189,-0.523524409,0.611082881,-0.013230859,-0.192913145,0.04817518,0.307760587,-0.780810146,0.17691308,0.196931573,-0.693960708,-0.26655747,0.362780563,0.242462697,-0.502761808,0.191408451,0.279427866,-0.127203639
25558_ADT,-3.423446359,2.598902396,-0.744085727,-0.77561956,-0.373765643,0.50989729,-0.703348131,-0.73989932,0.203116641,-0.133594972,-0.062199522,0.02765329,0.263687943,0.104863476,0.325272306,-0.019535786,0.172788391,-0.107289733,-0.041574311,0.094618611,0.247942572,-0.067342986,0.232568105,0.238098649
25559_ADT,-0.991593781,-3.781289988,-2.218082475,0.539413329,-1.540708458,-0.066957267,0.148711578,-0.245362013,-1.55310346,-1.124652102,-0.21015619,-1.38346289,0.436768496,0.655956079,-0.32113273,0.412366029,-1.306699111,0.593188776,0.147900496,-0.867547882,-0.048144217,0.486687137,0.160267307,0.425017045
25560_ADT,-3.76596542,2.787499912,-0.557029647,-0.864588454,-0.945283996,0.308513139,-1.276360744,-0.369175577,-0.439275572,0.881729541,-0.717441804,0.293646604,-0.213626395,0.295782223,-0.570255351,-0.618177607,0.290408201,-0.31557109,-0.530113304,-0.064988594,0.536398828,0.372752351,0.329098338,0.143955888
25561_ADT,3.172579533,-0.081657653,-0.708361643,-0.523804559,1.937382875,0.851148126,-0.126608408,-0.650316087,0.631289352,0.01791679,-0.499194311,0.056487008,-0.400050102,-0.169671032,0.157919534,0.290904395,-0.008154952,0.088992566,-0.400415678,0.167126741,0.321992842,-0.122784755,-0.017733925,-0.216885461
25575_ADT,2.37483088,0.069301965,-0.667562637,-0.143365297,0.961306387,0.246650952,-1.01433813,0.017366777,0.473194855,-0.626438511,-0.648344725,-0.546367765,-0.362136541,-0.084731942,-0.258009103,0.643838364,-0.312160696,0.263131335,0.1872201,0.02171812,0.248836859,0.320571526,0.231155048,0.080008201
25576_ADT,-2.05441488,-3.892299733,-1.684419514,0.904316823,-0.576718212,0.284775324,0.341565564,0.559597415,0.868394101,0.033876644,0.159800357,0.277029768,-0.288670606,-0.097265268,0.06830696,-0.118942114,-0.388904602,-0.039544429,-0.333859111,0.299793467,0.089968073,0.266243873,0.007305709,-0.227003033
25578_ADT,-1.94350843,-4.529095178,-2.122732872,0.835093033,-0.723954188,0.825858572,0.001029661,-0.375449101,0.585017388,-0.777741496,-0.143101553,-0.026538321,0.479399963,-0.213601577,0.184746459,0.146837463,0.193478855,-0.338379547,-0.222031241,-0.032439203,0.179961738,0.194629784,-0.069743944,0.12675886
25580_ADT,3.222104428,0.822362282,-0.369746138,1.47607703,0.050617135,-0.227359729,0.166880886,-1.015012604,0.776472126,-0.749046498,-0.119663036,-0.837070233,-0.854548871,0.311407076,0.473185694,-0.059969756,-0.017493976,0.414974201,0.550794788,-0.035265818,-0.15701005,0.105066089,0.29647786,-0.034376399
25582_ADT,2.598765046,-1.379383647,0.512830978,-1.89149915,-0.749756018,0.13491012,0.899460573,-0.48944108,-0.432987999,-0.918673222,0.288068807,0.271803146,0.297174156,-0.18466621,-0.343017858,-0.379716796,0.135235119,0.166764389,0.077514225,0.1131747,-0.114144641,-0.025724334,-0.134945857,-0.279611801
25586_ADT,3.580835726,2.009646362,-1.285065646,2.077179837,-0.350904102,-0.315077771,-0.668497116,1.192392112,-0.683026971,-0.02847429,0.466654843,0.567591451,1.549457372,-0.417532341,-0.277106584,-0.134832464,0.116648498,0.116966386,-0.437716459,-0.428373475,-0.568374915,-0.330605115,0.040174488,-0.264779166
25590_ADT,-2.686253742,0.107997672,1.03086352,0.181400086,1.958560838,0.053733989,0.787524748,0.792285958,0.558602759,1.110422057,0.852726278,-1.18704417,0.254580848,-1.072232498,0.368573087,0.111891843,-0.310653169,-0.490361795,0.665585705,0.563594033,0.224727004,-0.049715452,0.113907655,0.144153459
25592_ADT,-3.749181946,2.763384772,-0.61702844,-0.540539168,-0.654137104,-0.130164584,-0.039629768,-0.311458911,-0.865299259,0.468937969,-0.667398912,0.532020241,-0.800921847,-0.231444245,0.145888563,-0.018527007,-0.232786154,-0.510990589,-0.168048042,-0.159040371,0.468826238,-0.051926136,0.186625287,0.142074315
25593_ADT,-3.239720082,2.327653284,-0.116241302,-0.430695797,-0.066026092,0.353686701,-0.1484596,0.76506096,0.688517004,0.317651659,0.420438741,0.117549027,-0.282701029,-0.417535785,-0.988949583,-0.954597449,-0.084869565,0.022441755,-0.46520569,-0.142481428,-0.078799225,0.089850305,-0.265044044,0.105772814
25595_ADT,-3.411423183,2.21208032,-0.552308503,-0.426602416,-0.315470483,0.161505479,-0.48089583,0.081887356,-0.109777124,0.031073621,0.518697703,0.012052058,0.164366548,-0.074089224,-0.332346687,0.317434291,0.08789336,0.096013682,-0.44219201,-0.059978466,0.218258835,0.047286265,0.182235558,-0.004353767
25597_ADT,-3.101212133,1.696271044,-0.424636987,-0.568925532,-0.058916556,0.657186442,-0.680684611,-0.726743774,0.5971367,-0.848244887,0.891947334,-0.248385386,0.19827097,-0.072552354,0.616914021,-0.420246069,-0.081089157,-0.077068156,0.063481531,0.162954588,-0.232975559,0.069469612,0.272527088,-0.099866699
25598_ADT,-2.294782036,-3.244362277,-1.117521233,0.177286342,-0.161627522,0.085638865,-1.236350851,-0.131581696,1.586429656,-0.665813807,0.364005705,0.159922799,0.061170449,-0.196167348,0.470924451,0.598905182,-0.816746628,-0.211043595,0.139881305,0.317830855,-0.069357211,-0.560277279,0.064713211,-0.211057306
25600_ADT,-1.956019251,1.245318622,-0.491356777,-0.283209033,1.217297732,0.47407202,0.764650662,1.285646076,0.075318121,-0.40165042,1.095391726,-0.258753684,-0.116465572,-0.162425236,0.50880482,0.22027843,-0.182340025,0.09473379,0.960552816,0.3358232,0.04004127,-0.027794021,-0.352492792,0.966882592
25602_ADT,-1.208968339,-4.699879304,-2.625641307,1.994012852,-1.560013316,0.050205569,0.202257992,1.185662968,-1.832411427,-0.405162228,0.292519345,0.954074761,-0.458548561,-0.389460339,0.545983262,-1.364471356,1.550601618,0.154116954,0.440915106,-0.680858512,0.3207476,-0.921566477,-0.050157929,-0.015263047
25604_ADT,-2.703933851,1.190166145,-1.204299452,0.164035397,0.076122432,0.989577517,0.390720492,1.716940146,0.571944202,-0.477143714,0.832648515,0.51531838,-0.340961149,-0.166223663,0.413838635,0.073344994,-1.214166869,0.214952969,1.684194376,0.327647413,0.365594342,-0.160004557,-1.265323372,1.079659317
25608_ADT,1.692303875,0.979916633,1.428160564,-0.283074737,-2.159554108,-0.902627529,0.989653705,0.795310653,-0.707851062,0.595509712,1.105184428,0.361487738,0.844595053,0.143932219,0.285974171,-0.261576346,0.185488801,0.820298153,0.374802144,-0.712781335,-1.398795396,0.075834162,0.155748539,0.062571298
25609_ADT,-1.657959722,-1.763244198,3.928601714,1.706499229,1.32231438,0.842581281,0.302788252,-0.859963991,-0.64383422,-0.029434962,-0.044348972,0.354540978,0.794281185,0.384426308,-0.156103339,0.536837851,0.568879362,0.070226697,-0.87225553,0.411379174,-0.135057273,-0.351966801,0.074284417,-0.257535673
25610_ADT,-2.291666941,-4.602308829,-2.104856701,1.439376735,-1.157541069,0.953629437,-0.675364184,0.850167249,0.428875542,0.456497449,0.571788148,0.693872513,-0.147257422,-0.167324566,0.87175537,0.150524544,0.315332867,-0.575040609,-0.017346962,0.261633459,-0.091998352,0.148740562,0.313941124,-0.164823531
25615_ADT,3.01187866,1.378352353,-0.541735584,1.441129504,-0.100582371,-0.184356701,0.286897757,-0.926245794,1.2786859,-0.348069555,0.12436765,-1.027523345,0.226774814,0.497923416,0.14048912,-0.21490758,0.118708163,0.670706017,0.362265545,0.044134709,-0.459777546,0.23668192,0.300126674,0.296596311
25616_ADT,2.454714923,-1.243193906,0.893135806,-1.354061656,-0.76001072,-0.178532563,-0.058707822,0.418721817,-1.222784118,0.053326318,0.854150987,0.217348398,0.519726723,0.046983043,-0.28357632,-0.761588271,-0.2348631,-0.022587709,-0.398900299,-0.285232852,-0.272668248,-0.259437049,0.031844095,0.171219737
25617_ADT,-3.661036016,1.499572472,-0.152149724,-1.24273319,-0.111200379,0.613047764,0.117836669,-0.809319323,-0.468557781,0.132280586,-1.148212664,-0.496837631,-0.24974169,-0.095258766,0.405150973,-0.24954705,-0.128867645,-0.250317467,-0.04396937,0.174661157,0.314625455,-0.036487733,0.14998349,-0.231128824
25620_ADT,-0.506313143,-0.760778711,-0.156827008,0.56718784,0.91748021,-2.775818529,-0.83426935,-0.984266596,-0.231822944,0.648183633,0.592223009,0.321864337,-0.141063049,-0.25499035,-0.177942201,-0.016669149,-0.773313587,-0.448001623,0.420929079,0.01184436,0.46622322,-0.134880286,0.172933153,0.469162278
25621_ADT,1.69055863,0.83920492,1.209070586,0.503999229,-0.92414286,0.262828056,0.709697449,0.098149373,0.680442327,0.250056125,-0.670297586,-0.305224774,-0.451356644,0.490788057,1.774396842,-0.051289983,-0.035931066,-0.38473015,0.055570248,-0.061810378,-0.403630154,0.867991523,-1.153923597,-1.0061685
25629_ADT,-1.336447655,-1.298375002,0.131558865,0.424064484,-0.474425827,-2.388240853,-1.578108481,-1.745614444,-0.588923142,-0.722111723,-0.616442451,-0.220372248,-1.05064358,-0.012810126,-0.868688872,-0.53169171,-0.614059405,-0.591509386,0.387194712,0.481412121,-0.233624627,0.061355994,-0.301872741,-0.268902199
25636_ADT,2.705842685,1.481485899,-0.938429198,1.401045751,-0.13608788,0.093250418,0.216016598,0.246313521,-0.340682143,-0.257348231,0.463804593,0.295957376,-0.551736066,-0.375096984,-0.547485785,0.912182901,0.155284158,-0.986653957,-0.147152544,0.501710086,0.162580971,0.032818073,0.077334673,0.081131042
25642_ADT,2.640238421,-1.627897954,0.405116079,-1.762370163,-0.713010294,0.036015374,0.496314378,0.089361522,-0.751747504,-1.610850338,0.962976434,0.080291711,0.159517063,0.403119295,0.191896036,0.263517546,0.036508514,0.114344597,-0.182147457,-0.063714832,0.590560535,-0.019611744,0.164295852,0.118601888
25643_ADT,2.364243325,-0.213807756,0.951343046,-1.172322584,-1.083646434,0.239069983,1.305319273,0.763312351,-1.07693523,-0.15832146,0.200767551,0.82250524,0.193031818,0.253883662,0.036091606,0.446882102,0.016531702,-0.568833101,0.263768604,-0.053198763,0.162125946,0.354577252,0.407306143,-0.215964103
25648_ADT,3.050693907,0.14092045,-0.718824993,-0.162995874,1.675378745,0.563639011,-0.501460707,-0.262603843,-0.094385835,0.193473281,0.001648951,0.089906377,-0.513167653,-0.023506584,0.049492964,0.075809832,0.133068111,0.153275335,-0.51670023,0.013919913,-0.044223081,-0.265455111,-0.022569649,0.10509461
25654_ADT,0.843013599,-0.849627197,1.592980141,-2.153772164,-1.768645681,-0.485537654,-0.29339858,0.604159564,-0.30400122,0.416765233,-1.779947356,-0.634188379,-0.594152081,0.256721996,0.444895954,0.162386717,0.399659857,-0.111133638,0.008075578,0.077256024,-0.522136971,-0.026612608,0.043100878,0.124725666
25655_ADT,2.658727473,1.369992469,-0.687253348,1.472551817,-0.209335591,-0.015833826,0.701298849,0.203882865,-0.118055673,-0.249327458,0.055028236,0.211218834,-1.738167911,-0.182459349,-0.235349369,0.789799275,0.68947899,0.596776622,0.194461784,0.051918065,-0.331580429,0.141035433,0.088122589,0.0188204
25659_ADT,-3.667961001,2.292243809,-0.158720548,-0.644937312,-0.780003103,0.022692333,-0.742571214,-0.811649625,-0.121458758,0.565572984,-0.503810942,0.032091825,-0.543931082,0.554272201,0.241535541,-0.401009751,-0.25009342,-0.190886429,-0.046687169,-0.194291298,0.288073224,-0.027758672,-0.081004602,0.253103471
25662_ADT,4.331837679,2.266210135,-0.932242035,2.196245396,-0.248473467,0.447789222,1.114844716,-0.023467522,-0.083474013,0.078874291,0.113642929,0.293596756,-1.122040212,-0.551057061,-0.206936864,0.482825646,0.180658214,-0.419311015,0.150247495,0.115133252,0.421407938,0.3397075,0.153903079,-0.072215717
25665_ADT,-3.548663576,1.449318434,-0.280487884,-1.300824179,-0.060604508,0.939407055,-0.361101455,-0.656838373,-0.003054874,-0.346818835,1.042931951,-0.245603883,-0.067056965,0.222664656,0.405890142,0.16761404,0.541069017,0.167032324,-0.529391595,0.025097234,0.286172319,-0.227554707,-0.42770054,0.273471995
25668_ADT,-2.12930195,-2.357439955,7.309537865,2.614998968,0.388225447,-1.447858169,-5.024813682,3.31393164,0.220348689,0.92164389,-1.24825592,-0.55764415,-1.351152553,-0.55185661,-0.514166575,-0.037566089,-0.456627767,-1.077562903,-0.321161917,-0.305781412,1.37438913,-0.000531348,-0.041878216,0.028407858
25671_ADT,-0.599196833,-4.038643395,-1.221579197,2.046908074,-1.933091049,0.296915288,-0.680349403,0.359693867,0.727439966,1.451641936,-0.342997231,0.841148699,-0.359201994,0.024945047,-0.791494598,-1.890305698,1.365937698,-0.33173357,-0.676000545,-0.091679612,-0.201592737,-0.680381198,-0.049143099,0.164868841
25676_ADT,3.08916334,0.581624662,-0.741763106,-0.071110126,1.066476794,0.681170982,-0.648106321,-0.434622491,0.471757805,-0.587500537,-0.365309716,-0.512104747,-0.347906397,-0.154012166,0.403725202,0.463335401,0.347574345,0.131857746,0.474578444,-0.16426506,-0.342958074,-0.041388927,0.035741665,0.126458535
25677_ADT,-3.055630235,1.944134829,-0.450593456,-0.312489783,-0.023423323,0.716631317,0.269876398,-0.237903124,0.013199114,-0.425059028,0.851408999,0.440918331,-0.446585299,-0.793851904,-0.036988555,0.005548932,-0.199516534,-0.407393461,-0.28628723,-0.310941485,-0.280722487,-0.371107978,0.250964832,-0.281818931
25685_ADT,-2.560862732,-0.826574279,-0.886594737,-0.518166158,1.358478932,-5.11527748,0.941764222,-1.078655307,0.921752022,-0.892268884,-0.577128754,1.745731824,0.224191927,-0.161643315,1.77275158,0.153779123,-0.473278132,0.055892872,-0.125143867,-0.108156764,0.602078053,-0.323773297,0.165898477,-0.15510316
25687_ADT,-3.479724986,2.078249288,-0.205426415,-0.285595006,-0.249614437,0.736547851,0.402903824,1.003564047,0.124619646,0.649807378,0.764081713,0.054185229,-0.685841296,-0.392865348,0.719135072,-0.410864975,-0.313571156,0.176317,0.303905412,0.215453829,0.049234173,-0.453639575,0.656155028,-0.594765532
25688_ADT,2.527097666,2.075632286,-1.300059705,1.667537206,-0.312049852,-0.34651515,-0.506663471,0.96412292,0.208171751,0.275698583,-0.372090734,0.576876238,1.001880718,-0.28919069,-0.757788423,0.303597553,0.231259851,1.040061624,-0.437297849,0.792025078,-0.20817091,0.061114348,-0.248174709,-0.109498473
25690_ADT,1.913204354,0.580826376,-0.183619813,-0.317158096,1.441138221,0.31768851,-0.579054244,0.080442131,-0.421258225,0.804626272,-0.754653007,-0.231035311,-0.807828088,0.052796681,0.193021225,0.24028017,0.062196561,0.413760679,0.335111705,0.069720866,-0.246017548,0.117439415,0.038538919,0.11642798
25693_ADT,-2.147980043,-0.542853822,-0.633464557,-0.066881983,0.492129561,-5.013248721,0.188805888,-1.285907257,-0.64676991,-0.643855002,-1.537796745,1.359203493,-0.21342002,-0.228372337,0.543079464,-0.141094288,0.314845845,0.067692126,0.189668734,-0.280233876,-0.296301499,0.357360541,-0.150199897,0.245508344
25698_ADT,0.20788565,-0.145696135,4.432327966,0.772291016,-2.604546413,-3.052451964,-4.59360655,4.4971094,0.679900409,0.735759207,0.296700907,-1.849513327,-0.686723948,-1.144975554,0.142384122,-0.182399188,-0.059950485,0.07009266,0.25637166,-0.096320754,-0.344358689,0.626064395,-0.253202372,0.030850011
25699_ADT,-1.322435379,-4.412783636,-1.630010891,1.075359594,-1.773956494,0.773918024,-0.756891153,0.745580446,0.720356954,0.659571609,-0.64434656,0.627245949,-0.611941677,0.021696583,-0.356529325,-0.436147385,1.235268652,0.040155974,-0.109072623,-0.372127349,0.623635299,-0.534394481,0.216203362,-0.091103549
25701_ADT,-2.903000366,1.995722443,-0.301066478,-0.315150957,-0.32854077,0.404065255,-0.869622786,-0.340676722,-0.380906424,0.148176673,0.258922357,-0.028200667,-0.121104786,-0.175541937,-0.266667675,-0.358127761,0.216848064,-0.101658027,-0.356576088,-0.041283867,0.031061196,0.309582538,-0.051953278,-0.189466543
25703_ADT,2.679804718,-0.943611273,0.426388986,-1.20801478,-0.195109568,-0.269686889,-0.143563958,-0.116292732,-0.141441098,-0.236367122,-0.074917894,-0.093385573,-0.190584544,7.20E-05,-0.19748367,-0.155055805,-0.064996028,0.013746581,0.026885139,0.020276146,0.37984759,0.20424743,0.092632374,0.00139304
25704_ADT,1.809137119,-0.170837914,-0.684726063,0.411214689,0.784902194,-0.111027359,-0.488896186,-0.221773577,-0.23421861,-0.322535512,-0.323578066,-0.035469,-0.972244497,0.097735776,-0.479628894,-0.274327185,-0.133794695,0.127612984,0.297392709,0.142778536,-0.273889373,-0.108490973,0.166243669,-0.00987258
25707_ADT,-2.306240203,-0.058789265,-0.321628012,0.267158304,1.335843447,-0.033959199,0.790756278,1.09985427,1.050493722,-0.145304388,1.37316115,-1.158753959,0.227348354,-0.076160733,0.864203174,0.182026155,0.844853058,-0.240272353,0.907810901,0.352269674,0.494114209,-0.073059326,0.043633453,-0.024650401
25717_ADT,2.79982289,0.127165137,-0.013687987,-0.109572321,2.060128629,0.106943019,-0.717219694,-0.561747116,-0.330685975,1.028383109,0.30174239,-0.453138553,-0.153787174,-0.069787844,-0.11359729,-0.05965888,0.230930368,0.152909058,-0.300276937,0.094981832,0.060182028,-0.229744161,-0.031679706,0.123211529
25720_ADT,2.39184989,0.060054061,-0.782996545,0.608942681,1.199250965,0.231152853,-0.341933666,-0.467328349,-0.222361047,-0.126713191,-0.578562173,0.182392084,-0.045536368,0.272361379,-0.074239577,-0.737980118,0.072314984,0.777888835,0.216153608,0.300922229,-0.203829523,0.09157212,0.122869075,0.114317637
25724_ADT,-2.469384673,-0.270344081,0.249418338,-0.045682164,1.631157257,-3.61026718,0.989726968,0.782939119,-0.408532172,0.085483561,-0.26095526,0.209969272,-0.340637771,0.051471251,0.864823693,0.350404237,0.520395248,0.2192076,-0.957834802,-0.350486118,0.458958472,0.386636759,0.028407921,0.106466161
25727_ADT,2.862096324,-0.252043898,-0.963192026,-0.11439289,1.691404336,0.400423808,-1.166019931,-0.233134305,0.470141904,-0.251611639,0.038894942,-0.501101407,-0.242172688,0.295113908,0.034190514,0.038148522,0.039476135,0.097665821,-0.056650377,0.283768952,-0.161925654,0.173583916,-0.235699237,-0.165251988
25730_ADT,-2.725195604,-3.716828131,-1.499049818,1.371843015,0.217843593,1.196230407,-0.022440732,0.47952834,0.359429529,1.011949495,0.434870003,0.835249759,0.506736481,0.1086715,-0.385926261,0.555451216,-0.086668569,-0.142336779,0.830649769,0.562109314,-0.62900807,0.067113823,0.379254761,-0.423475074
25731_ADT,1.878338711,0.602845023,0.894915935,-1.164035772,-1.793024595,-0.037136668,0.458834758,0.9993634,0.737257129,0.090393425,0.562539538,0.879352892,0.922759171,-0.811872701,0.191662054,0.6475481,0.561318537,0.083408601,0.092001547,1.12926534,0.838961487,0.867489988,-0.065756287,0.026239937
25732_ADT,-1.454746109,-0.144679867,0.808589861,0.614865633,0.287489869,-0.391297041,-0.378430472,0.138781913,0.46114372,-0.122741861,0.492038777,-0.018977475,0.125198753,-0.064162234,-0.208540111,-0.665258175,0.094235408,-0.07970104,0.522844204,-0.155637342,0.123482749,0.013006731,-0.360772467,0.520384037
